i,Date,Open,High,Low,Close,Volume,n,vw
23298,2023-04-25 18:45:00+00:00,164.905,165.09,164.9,165.01,150027,2663,164.996238
23299,2023-04-25 19:00:00+00:00,165.0,165.15,164.94,165.0598,244399,3682,165.033961
23300,2023-04-25 19:15:00+00:00,165.07,165.26,165.03,165.19,228795,3677,165.151901
23301,2023-04-25 19:30:00+00:00,165.2,165.315,165.14,165.23,421091,5859,165.248504
23302,2023-04-25 19:45:00+00:00,165.225,165.35,165.08,165.19,806705,9904,165.237606
23303,2023-04-25 20:00:00+00:00,165.18,165.18,165.05,165.18,889886,69,165.179965
23304,2023-04-25 20:15:00+00:00,165.0,165.0065,165.0,165.0065,414,4,165.001691
23305,2023-04-25 20:45:00+00:00,164.4302,164.4302,164.4302,164.4302,201,2,164.431716
23306,2023-04-25 21:00:00+00:00,164.75,164.75,164.75,164.75,211,4,164.75996
23307,2023-04-25 21:15:00+00:00,164.7505,165.18,164.7505,165.18,2911,2,165.165246
23308,2023-04-25 21:45:00+00:00,165.36,165.36,165.36,165.36,1260,561,165.04424
23309,2023-04-25 22:30:00+00:00,164.74,164.74,164.74,164.74,184,15,164.750109
23310,2023-04-25 22:45:00+00:00,164.7,164.7,164.7,164.7,262,6,164.704885
23311,2023-04-25 23:00:00+00:00,165.18,165.18,165.18,165.18,16,3,165.000625
23312,2023-04-25 23:30:00+00:00,164.5,164.51,164.5,164.51,510,7,164.502
23313,2023-04-25 23:45:00+00:00,165.18,165.18,165.18,165.18,200,2,165.18
23314,2023-04-26 08:45:00+00:00,164.7,164.7,164.53,164.53,449,18,164.648441
23315,2023-04-26 11:30:00+00:00,164.25,164.25,164.25,164.25,336,31,164.398333
23316,2023-04-26 11:45:00+00:00,164.37,164.37,164.37,164.37,211,7,164.375118
23317,2023-04-26 12:00:00+00:00,164.35,164.36,164.12,164.13,779,26,164.317766
23318,2023-04-26 12:30:00+00:00,165.037,165.037,165.037,165.037,164,8,164.87511
23319,2023-04-26 12:45:00+00:00,164.41,164.41,164.22,164.22,547,29,164.312818
23320,2023-04-26 13:15:00+00:00,164.38,164.38,164.16,164.16,2368,71,164.325511
23321,2023-04-26 13:30:00+00:00,164.09,164.39,163.4,163.4986,545382,7083,163.961827
23322,2023-04-26 13:45:00+00:00,163.5,163.61,163.09,163.55,231694,6720,163.450877
23323,2023-04-26 14:00:00+00:00,163.53,163.565,162.44,162.6556,277867,7816,163.011256
23324,2023-04-26 14:15:00+00:00,162.63,162.7,162.24,162.26,201543,4569,162.518592
23325,2023-04-26 14:30:00+00:00,162.25,162.77,162.24,162.73,112690,2514,162.569989
23326,2023-04-26 14:45:00+00:00,162.739,162.83,162.48,162.61,116947,2263,162.621219
23327,2023-04-26 15:00:00+00:00,162.595,162.79,162.47,162.5899,92493,2013,162.64099
23328,2023-04-26 15:15:00+00:00,162.59,163.03,162.442,163.03,191694,3286,162.748124
23329,2023-04-26 15:30:00+00:00,163.04,163.285,163.03,163.135,180420,2557,163.120687
23330,2023-04-26 15:45:00+00:00,163.13,163.22,162.84,162.84,93216,1758,163.065339
23331,2023-04-26 16:00:00+00:00,162.845,162.989,162.67,162.95,101316,1920,162.815107
23332,2023-04-26 16:15:00+00:00,162.96,162.96,162.61,162.69,104435,2076,162.762202
23333,2023-04-26 16:30:00+00:00,162.7,162.88,162.64,162.83,70037,1451,162.773212
23334,2023-04-26 16:45:00+00:00,162.8157,162.929,162.74,162.9,73283,1455,162.82605
23335,2023-04-26 17:00:00+00:00,162.89,162.95,162.56,162.666,85508,1622,162.762638
23336,2023-04-26 17:15:00+00:00,162.67,162.72,162.53,162.7,75630,1503,162.631084
23337,2023-04-26 17:30:00+00:00,162.705,162.88,162.685,162.8481,92921,1689,162.787189
23338,2023-04-26 17:45:00+00:00,162.866,162.88,162.55,162.606,90483,1890,162.685471
23339,2023-04-26 18:00:00+00:00,162.59,162.59,162.46,162.5,100716,1926,162.523735
23340,2023-04-26 18:15:00+00:00,162.49,162.49,162.32,162.4854,98957,2145,162.407332
23341,2023-04-26 18:30:00+00:00,162.485,162.52,162.28,162.5,93054,2094,162.424472
23342,2023-04-26 18:45:00+00:00,162.52,162.77,162.52,162.75,133862,2451,162.646664
23343,2023-04-26 19:00:00+00:00,162.75,163.03,162.675,163.005,172154,2908,162.8688
23344,2023-04-26 19:15:00+00:00,163.0,163.03,162.78,162.815,198693,3363,162.939389
23345,2023-04-26 19:30:00+00:00,162.82,162.83,162.55,162.58,215382,4368,162.651194
23346,2023-04-26 19:45:00+00:00,162.59,162.82,162.546,162.6,567581,9694,162.697337
23347,2023-04-26 20:00:00+00:00,162.62,162.62,162.62,162.62,997111,76,162.620012
23348,2023-04-26 20:15:00+00:00,162.7,162.9,162.62,162.62,62499,36,162.623645
23349,2023-04-26 20:30:00+00:00,162.5,162.5,162.5,162.5,400,1,162.5
23350,2023-04-26 20:45:00+00:00,162.53,162.62,162.53,162.62,2248,34,162.572513
23351,2023-04-26 22:00:00+00:00,162.87,162.87,162.87,162.87,420,4,162.87
23352,2023-04-26 22:15:00+00:00,162.87,162.87,162.87,162.87,200,2,162.87
23353,2023-04-26 22:30:00+00:00,162.62,162.62,162.62,162.62,50,1,162.84
23354,2023-04-26 23:15:00+00:00,162.69,162.69,162.69,162.69,141,3,162.69
23355,2023-04-27 11:00:00+00:00,163.48,163.48,163.48,163.48,584,6,163.484521
23356,2023-04-27 11:15:00+00:00,163.1,163.1,163.1,163.1,222,9,163.099865
23357,2023-04-27 12:00:00+00:00,163.0726,163.48,163.0726,163.11,1169,44,163.322144
23358,2023-04-27 12:15:00+00:00,163.3,163.3,163.3,163.3,133,4,163.344586
23359,2023-04-27 12:45:00+00:00,163.2,163.2,163.2,163.2,257,10,163.145175
23360,2023-04-27 13:15:00+00:00,163.26,163.3,162.9,163.3,2388,72,163.12647
23361,2023-04-27 13:30:00+00:00,162.9,162.93,162.25,162.48,356898,5034,162.631514
23362,2023-04-27 13:45:00+00:00,162.51,162.77,162.24,162.5814,230553,7547,162.543168
23363,2023-04-27 14:00:00+00:00,162.6,163.27,162.6,162.88,212034,6292,163.031615
23364,2023-04-27 14:15:00+00:00,162.91,162.95,162.69,162.74,145223,3359,162.807134
23365,2023-04-27 14:30:00+00:00,162.76,162.99,162.69,162.715,121695,2506,162.843659
23366,2023-04-27 14:45:00+00:00,162.73,162.77,162.56,162.57,129438,2849,162.699595
23367,2023-04-27 15:00:00+00:00,162.56,162.67,162.41,162.46,132773,2554,162.55623
23368,2023-04-27 15:15:00+00:00,162.46,162.61,162.13,162.51,194027,3486,162.377533
23369,2023-04-27 15:30:00+00:00,162.51,162.68,162.41,162.56,141457,2747,162.532768
23370,2023-04-27 15:45:00+00:00,162.54,162.74,162.41,162.68,123319,2152,162.583137
23371,2023-04-27 16:00:00+00:00,162.65,162.8,162.54,162.57,116194,1949,162.66557
23372,2023-04-27 16:15:00+00:00,162.575,162.675,162.46,162.47,111523,1850,162.588539
23373,2023-04-27 16:30:00+00:00,162.48,162.55,162.4,162.49,149992,2315,162.487524
23374,2023-04-27 16:45:00+00:00,162.49,162.6,162.44,162.46,95396,1734,162.522839
23375,2023-04-27 17:00:00+00:00,162.44,162.47,162.35,162.3806,94373,1641,162.396764
23376,2023-04-27 17:15:00+00:00,162.37,162.43,162.2501,162.29,122541,1949,162.348047
23377,2023-04-27 17:30:00+00:00,162.3,162.57,162.3,162.53,89413,1598,162.420982
23378,2023-04-27 17:45:00+00:00,162.525,162.77,162.525,162.6693,132114,2068,162.662557
23379,2023-04-27 18:00:00+00:00,162.68,162.72,162.56,162.5865,118392,1818,162.640201
23380,2023-04-27 18:15:00+00:00,162.59,162.98,162.58,162.97,128352,1966,162.816694
23381,2023-04-27 18:30:00+00:00,162.99,163.12,162.92,163.03,148706,2614,163.024146
23382,2023-04-27 18:45:00+00:00,163.025,163.255,162.93,163.25,190165,2432,163.090433
23383,2023-04-27 19:00:00+00:00,163.255,163.4067,163.02,163.1227,165677,2733,163.257157
23384,2023-04-27 19:15:00+00:00,163.14,163.27,163.0,163.021,176668,2966,163.124443
23385,2023-04-27 19:30:00+00:00,163.01,163.18,162.93,163.07,261351,3862,163.011297
23386,2023-04-27 19:45:00+00:00,163.07,163.2,162.89,163.01,630898,8561,163.027009
23387,2023-04-27 20:00:00+00:00,163.0,163.0,162.77,163.0,1168889,77,162.999941
23388,2023-04-27 20:15:00+00:00,162.8,162.99,162.66,162.66,25397,26,162.985784
23389,2023-04-27 20:30:00+00:00,162.7,162.8,162.5,162.8,2647,29,162.56694
23390,2023-04-27 22:00:00+00:00,162.55,162.55,162.55,162.55,100,1,162.55
23391,2023-04-27 22:30:00+00:00,163.0,163.0,163.0,163.0,15,1,162.9933
23392,2023-04-28 11:00:00+00:00,162.65,162.65,162.36,162.36,733,16,162.495375
23393,2023-04-28 12:00:00+00:00,162.7,162.7,162.7,162.7,275,34,162.830618
23394,2023-04-28 12:30:00+00:00,162.5002,162.5002,162.5002,162.5002,262,3,162.500344
23395,2023-04-28 13:00:00+00:00,162.77,162.77,162.77,162.77,225,9,162.763089
23396,2023-04-28 13:30:00+00:00,162.81,163.24,162.5566,163.14,205473,2593,162.912349
23397,2023-04-28 13:45:00+00:00,163.1,163.27,162.7,163.1,223088,5613,162.946524
23398,2023-04-28 14:00:00+00:00,163.1,163.27,162.67,162.8,114416,5026,163.052822
23399,2023-04-28 14:15:00+00:00,162.76,162.9195,162.59,162.8395,123309,3331,162.759347
23400,2023-04-28 14:30:00+00:00,162.88,163.35,162.84,163.12,131673,2687,163.06735
23401,2023-04-28 14:45:00+00:00,163.11,163.4,163.05,163.1,82048,1801,163.213228
23402,2023-04-28 15:00:00+00:00,163.1,163.33,162.93,163.07,88418,1759,163.201927
23403,2023-04-28 15:15:00+00:00,163.06,163.27,162.94,163.2,143313,2301,163.061604
23404,2023-04-28 15:30:00+00:00,163.204,163.39,163.16,163.265,83853,1686,163.288256
23405,2023-04-28 15:45:00+00:00,163.275,163.48,163.18,163.35,77382,1532,163.348269
23406,2023-04-28 16:00:00+00:00,163.35,163.44,163.22,163.4,79659,1612,163.354774
23407,2023-04-28 16:15:00+00:00,163.39,163.405,163.18,163.215,126116,2218,163.308236
23408,2023-04-28 16:30:00+00:00,163.215,163.35,163.15,163.15,115705,2422,163.227798
23409,2023-04-28 16:45:00+00:00,163.15,163.3,163.02,163.245,102146,1765,163.171083
23410,2023-04-28 17:00:00+00:00,163.24,163.28,163.13,163.18,118075,1832,163.198094
23411,2023-04-28 17:15:00+00:00,163.17,163.43,163.17,163.42,104495,1809,163.30299
23412,2023-04-28 17:30:00+00:00,163.42,163.43,163.25,163.36,151776,2280,163.375971
23413,2023-04-28 17:45:00+00:00,163.34,163.38,163.09,163.18,98771,1631,163.22298
23414,2023-04-28 18:00:00+00:00,163.18,163.37,163.06,163.2,131484,1969,163.234463
23415,2023-04-28 18:15:00+00:00,163.2,163.25,163.01,163.08,178527,2643,163.111941
23416,2023-04-28 18:30:00+00:00,163.09,163.24,162.98,163.1369,179805,2544,163.105181
23417,2023-04-28 18:45:00+00:00,163.12,163.19,162.9301,163.16,131165,1830,163.091456
23418,2023-04-28 19:00:00+00:00,163.16,163.36,163.12,163.325,170161,2412,163.211952
23419,2023-04-28 19:15:00+00:00,163.325,163.37,163.12,163.15,124078,2318,163.270144
23420,2023-04-28 19:30:00+00:00,163.16,163.35,163.03,163.35,153535,3240,163.214314
23421,2023-04-28 19:45:00+00:00,163.34,163.76,163.25,163.75,581479,8016,163.575292
23422,2023-04-28 20:00:00+00:00,163.7,163.7,163.7,163.7,1689810,68,163.699997
23423,2023-04-28 20:15:00+00:00,163.7,163.7,163.7,163.7,2470,16,163.7
23424,2023-04-28 21:00:00+00:00,163.4148,163.4148,163.4148,163.4148,195,2,163.414652
23425,2023-04-28 21:15:00+00:00,163.7,163.7,163.7,163.7,100,1,163.7
23426,2023-04-28 22:15:00+00:00,163.8,163.8,163.8,163.8,150,1,163.8
23427,2023-04-28 22:45:00+00:00,163.5608,163.5608,163.5608,163.5608,500,1,163.5608
23428,2023-04-28 23:00:00+00:00,163.7,163.7,163.7,163.7,1,1,163.55
23429,2023-04-28 23:45:00+00:00,163.79,163.79,163.79,163.79,399,1,163.79
23430,2023-05-01 11:45:00+00:00,163.7,163.7,163.7,163.7,296,10,163.627095
23431,2023-05-01 12:00:00+00:00,163.4156,163.4156,163.4156,163.4156,785,37,163.505146
23432,2023-05-01 13:00:00+00:00,163.5,163.5,163.43,163.43,945,12,163.466349
23433,2023-05-01 13:15:00+00:00,163.43,163.43,163.2,163.2,963,18,163.337622
23434,2023-05-01 13:30:00+00:00,163.6,163.92,162.24,162.675,349513,5390,163.175871
23435,2023-05-01 13:45:00+00:00,162.7,163.32,162.5,163.23,202044,6153,162.942956
23436,2023-05-01 14:00:00+00:00,163.22,163.59,163.09,163.12,122052,5097,163.262211
23437,2023-05-01 14:15:00+00:00,163.14,163.2938,163.05,163.195,85184,4131,163.1818
23438,2023-05-01 14:30:00+00:00,163.21,163.44,163.17,163.4,123038,3143,163.281919
23439,2023-05-01 14:45:00+00:00,163.39,163.59,163.3315,163.47,137586,2394,163.460121
23440,2023-05-01 15:00:00+00:00,163.49,163.83,163.475,163.83,155592,1975,163.653313
23441,2023-05-01 15:15:00+00:00,163.84,163.93,163.72,163.825,115104,1813,163.8199
23442,2023-05-01 15:30:00+00:00,163.82,164.15,163.76,163.95,142990,2343,164.000837
23443,2023-05-01 15:45:00+00:00,163.94,164.03,163.715,163.87,83038,1630,163.900699
23444,2023-05-01 16:00:00+00:00,163.875,164.06,163.83,164.04,107581,1770,163.962037
23445,2023-05-01 16:15:00+00:00,164.0344,164.06,163.74,163.74,71628,1479,163.953061
23446,2023-05-01 16:30:00+00:00,163.72,164.09,163.67,163.97,84055,1516,163.895264
23447,2023-05-01 16:45:00+00:00,163.97,164.12,163.97,164.0563,78350,1424,164.032113
23448,2023-05-01 17:00:00+00:00,164.03,164.16,163.91,164.07,122334,1706,164.048001
23449,2023-05-01 17:15:00+00:00,164.065,164.08,163.93,163.995,68119,1518,163.997101
23450,2023-05-01 17:30:00+00:00,163.995,163.995,163.82,163.95,104516,1639,163.892783
23451,2023-05-01 17:45:00+00:00,163.94,163.98,163.79,163.88,81285,1527,163.887185
23452,2023-05-01 18:00:00+00:00,163.91,164.06,163.82,164.04,88556,1584,163.947623
23453,2023-05-01 18:15:00+00:00,164.035,164.14,163.91,163.955,101624,1580,164.029909
23454,2023-05-01 18:30:00+00:00,163.95,163.95,163.53,163.64,105231,2041,163.694609
23455,2023-05-01 18:45:00+00:00,163.63,164.01,163.63,163.9511,152643,2089,163.826461
23456,2023-05-01 19:00:00+00:00,163.95,164.22,163.88,164.19,182296,2596,164.046478
23457,2023-05-01 19:15:00+00:00,164.17,164.298,164.05,164.1,172780,2827,164.160394
23458,2023-05-01 19:30:00+00:00,164.11,164.11,163.71,163.75,214829,3576,163.932203
23459,2023-05-01 19:45:00+00:00,163.735,163.77,163.46,163.55,549701,7440,163.610155
23460,2023-05-01 20:00:00+00:00,163.6,163.6,163.6,163.6,992196,48,163.6
23461,2023-05-01 20:15:00+00:00,163.6,163.79,163.6,163.79,2594,38,163.750512
23462,2023-05-01 20:30:00+00:00,163.7955,163.7955,163.42,163.7706,958,5,163.537453
23463,2023-05-01 20:45:00+00:00,163.6,163.6,163.6,163.6,2099,3,163.597975
23464,2023-05-01 22:00:00+00:00,163.4309,163.4309,163.4309,163.4309,482,6,163.430747
23465,2023-05-01 22:15:00+00:00,163.465,163.465,163.465,163.465,231,6,163.478788
23466,2023-05-01 22:45:00+00:00,163.41,163.41,163.41,163.41,202,3,163.410594
23467,2023-05-02 10:00:00+00:00,163.6,163.6,163.6,163.6,458,22,163.597227
23468,2023-05-02 12:00:00+00:00,163.6,163.6,163.3,163.3,2018,10,163.568627
23469,2023-05-02 12:15:00+00:00,163.3,163.3,163.3,163.3,200,1,163.3
23470,2023-05-02 12:45:00+00:00,163.3,163.45,163.3,163.45,989,9,163.391355
23471,2023-05-02 13:00:00+00:00,163.53,163.53,163.53,163.53,126,8,163.522778
23472,2023-05-02 13:15:00+00:00,163.6,164.73,163.6,164.73,4484,77,164.234942
23473,2023-05-02 13:30:00+00:00,164.34,164.9,163.555,164.87,573868,7528,164.195612
23474,2023-05-02 13:45:00+00:00,164.84,165.45,164.67,165.41,428711,8316,165.004486
23475,2023-05-02 14:00:00+00:00,165.37,165.48,164.33,164.68,284161,7354,164.835673
23476,2023-05-02 14:15:00+00:00,164.68,164.97,164.625,164.835,251049,4742,164.792684
23477,2023-05-02 14:30:00+00:00,164.83,165.05,164.6,164.895,275190,4192,164.853054
23478,2023-05-02 14:45:00+00:00,164.87,164.97,164.73,164.83,241588,3911,164.818081
23479,2023-05-02 15:00:00+00:00,164.82,164.83,164.41,164.47,314958,4793,164.668369
23480,2023-05-02 15:15:00+00:00,164.4772,164.54,163.96,163.995,309605,4622,164.265402
23481,2023-05-02 15:30:00+00:00,164.01,164.16,163.8197,164.14,223155,3507,163.976123
23482,2023-05-02 15:45:00+00:00,164.14,164.2,163.885,164.15,173472,2798,164.022952
23483,2023-05-02 16:00:00+00:00,164.17,164.37,164.09,164.25,180224,2822,164.214755
23484,2023-05-02 16:15:00+00:00,164.25,164.65,164.22,164.525,255887,3665,164.436261
23485,2023-05-02 16:30:00+00:00,164.51,164.67,164.43,164.6,166685,2269,164.535831
23486,2023-05-02 16:45:00+00:00,164.6,164.7,164.28,164.34,173457,2754,164.547455
23487,2023-05-02 17:00:00+00:00,164.32,164.385,164.23,164.31,170250,2397,164.320217
23488,2023-05-02 17:15:00+00:00,164.32,164.42,164.31,164.4,111840,1799,164.350391
23489,2023-05-02 17:30:00+00:00,164.3926,164.58,164.3901,164.55,126632,2065,164.459826
23490,2023-05-02 17:45:00+00:00,164.56,164.805,164.52,164.76,125486,2319,164.696377
23491,2023-05-02 18:00:00+00:00,164.76,164.875,164.61,164.64,153478,2803,164.735681
23492,2023-05-02 18:15:00+00:00,164.64,164.79,164.59,164.61,126312,2542,164.705209
23493,2023-05-02 18:30:00+00:00,164.62,164.8,164.585,164.7,124292,2440,164.695793
23494,2023-05-02 18:45:00+00:00,164.7,164.8546,164.7,164.7897,104577,2273,164.77387
23495,2023-05-02 19:00:00+00:00,164.78,165.0,164.7272,164.91,121219,2348,164.84678
23496,2023-05-02 19:15:00+00:00,164.9002,165.07,164.87,165.01,185899,2822,164.965157
23497,2023-05-02 19:30:00+00:00,165.01,165.05,164.9,165.0127,218204,3742,164.964829
23498,2023-05-02 19:45:00+00:00,165.015,165.21,164.93,165.03,778137,9734,165.114025
23499,2023-05-02 20:00:00+00:00,165.05,165.05,165.03,165.03,1269496,65,165.030002
23500,2023-05-02 20:15:00+00:00,165.07,165.07,165.07,165.07,162,2,165.066481
23501,2023-05-02 20:30:00+00:00,164.7,164.85,164.7,164.85,3001,5,164.799983
23502,2023-05-02 20:45:00+00:00,165.03,165.03,165.03,165.03,1552,3,165.024407
23503,2023-05-02 21:30:00+00:00,164.8,164.8,164.8,164.8,212,2,164.797736
23504,2023-05-02 22:30:00+00:00,165.03,165.03,165.03,165.03,40,5,164.7215
23505,2023-05-02 23:45:00+00:00,164.95,164.95,164.89,164.93,886,7,164.946614
23506,2023-05-03 09:30:00+00:00,164.43,164.43,164.43,164.43,152,3,164.43
23507,2023-05-03 11:00:00+00:00,165.0,165.0,165.0,165.0,106,2,164.998868
23508,2023-05-03 12:00:00+00:00,165.14,165.14,165.0,165.0,868,40,165.076037
23509,2023-05-03 13:00:00+00:00,165.1,165.1,165.1,165.1,586,13,165.079778
23510,2023-05-03 13:15:00+00:00,165.4,165.48,165.4,165.48,886,43,165.417867
23511,2023-05-03 13:30:00+00:00,165.55,166.18,164.82,165.53,467759,5310,165.594298
23512,2023-05-03 13:45:00+00:00,165.52,165.57,165.2,165.405,160980,5676,165.387994
23513,2023-05-03 14:00:00+00:00,165.355,165.36,164.72,164.735,155247,5844,165.066209
23514,2023-05-03 14:15:00+00:00,164.73,164.77,164.46,164.75,119483,3571,164.640686
23515,2023-05-03 14:30:00+00:00,164.74,164.7694,164.49,164.49,112368,2569,164.582742
23516,2023-05-03 14:45:00+00:00,164.49,164.49,164.11,164.1473,122602,2427,164.230938
23517,2023-05-03 15:00:00+00:00,164.15,164.15,163.71,163.73,197113,2995,163.946188
23518,2023-05-03 15:15:00+00:00,163.74,164.21,163.65,164.17,180584,2793,163.84534
23519,2023-05-03 15:30:00+00:00,164.18,164.53,164.08,164.26,110385,2181,164.311138
23520,2023-05-03 15:45:00+00:00,164.28,164.52,164.01,164.06,142351,2536,164.269516
23521,2023-05-03 16:00:00+00:00,164.06,164.33,164.05,164.22,116148,1674,164.193049
23522,2023-05-03 16:15:00+00:00,164.2269,164.54,164.2,164.4197,84241,1633,164.353665
23523,2023-05-03 16:30:00+00:00,164.39,164.46,164.18,164.32,147744,1702,164.293109
23524,2023-05-03 16:45:00+00:00,164.33,164.43,164.23,164.36,96377,1639,164.336179
23525,2023-05-03 17:00:00+00:00,164.37,164.77,164.36,164.615,95498,1664,164.549682
23526,2023-05-03 17:15:00+00:00,164.59,164.66,164.26,164.34,109608,1958,164.51796
23527,2023-05-03 17:30:00+00:00,164.33,164.48,164.2,164.22,62836,1450,164.307446
23528,2023-05-03 17:45:00+00:00,164.2299,164.23,163.93,164.205,174254,2849,164.103724
23529,2023-05-03 18:00:00+00:00,164.15,164.67,163.55,163.785,186422,3621,163.932634
23530,2023-05-03 18:15:00+00:00,163.83,164.09,163.585,163.61,116633,2188,163.832851
23531,2023-05-03 18:30:00+00:00,163.59,163.675,163.03,163.26,213429,4623,163.380443
23532,2023-05-03 18:45:00+00:00,163.2331,163.395,162.94,163.18,149940,2953,163.187111
23533,2023-05-03 19:00:00+00:00,163.125,163.49,162.92,162.96,156782,3000,163.124492
23534,2023-05-03 19:15:00+00:00,162.93,163.1575,162.84,162.85,207422,3651,163.000812
23535,2023-05-03 19:30:00+00:00,162.82,162.87,162.51,162.79,267445,4342,162.695246
23536,2023-05-03 19:45:00+00:00,162.78,162.92,162.55,162.88,757009,10040,162.735175
23537,2023-05-03 20:00:00+00:00,162.87,162.87,162.86,162.87,1168602,111,162.86999
23538,2023-05-03 20:15:00+00:00,162.87,162.87,162.87,162.87,250,1,162.87
23539,2023-05-03 20:30:00+00:00,163.6,163.6,163.6,163.6,105,2,163.6
23540,2023-05-03 21:00:00+00:00,163.0,163.0,162.0,162.0,335,6,162.472567
23541,2023-05-03 21:15:00+00:00,162.55,162.55,162.55,162.55,2719,15,162.55018
23542,2023-05-03 21:30:00+00:00,162.3183,162.3183,162.17,162.17,501,4,162.265624
23543,2023-05-03 22:00:00+00:00,162.2,162.2,162.2,162.2,327,8,162.209633
23544,2023-05-03 22:15:00+00:00,162.5,162.5,162.5,162.5,500,2,162.5
23545,2023-05-03 23:00:00+00:00,162.87,162.87,162.73,162.73,405,3,162.726049
23546,2023-05-03 23:15:00+00:00,162.15,162.15,162.15,162.15,1198,4,162.15
23547,2023-05-04 08:00:00+00:00,162.13,162.13,162.08,162.08,330,18,162.162
23548,2023-05-04 08:45:00+00:00,162.63,162.63,162.63,162.63,122,4,162.64582
23549,2023-05-04 09:45:00+00:00,162.87,162.87,162.87,162.87,1581,5,162.870316
23550,2023-05-04 13:00:00+00:00,163.15,163.35,163.13,163.31,1813,73,163.191329
23551,2023-05-04 13:15:00+00:00,162.9,162.96,162.7,162.7,3176,102,162.88522
23552,2023-05-04 13:30:00+00:00,162.68,162.9,161.77,162.48,388622,4744,162.409426
23553,2023-05-04 13:45:00+00:00,162.45,162.6199,162.03,162.06,146544,5210,162.331143
23554,2023-05-04 14:00:00+00:00,162.05,162.05,161.25,161.73,191513,6398,161.651177
23555,2023-05-04 14:15:00+00:00,161.73,162.02,161.52,161.82,131806,3487,161.752982
